GEO.id,ESTAB,EMP,PAYQTR1,PAYANN
8610000US27978,3,b,D,D
8610000US27979,31,161,1301,6855
8610000US27980,19,66,388,1777
8610000US27981,52,537,4378,19959
8610000US27982,17,62,438,3146
8610000US27983,181,1775,10741,46425
8610000US27985,8,37,196,930
8610000US27986,25,621,6086,25629
8610000US28001,701,8467,65605,276178
8610000US28002,24,383,2862,11953
8610000US28006,14,74,625,2879
8610000US28007,10,240,2493,9973
8610000US28009,10,77,383,1650
8610000US28010,4,137,987,3919
8610000US28012,496,7258,104546,416615
8610000US28016,151,1825,17186,72789
8610000US28017,47,1371,10736,45258
8610000US28018,55,405,2614,11253
8610000US28019,5,21,64,276
8610000US28020,21,69,336,1310
8610000US28021,197,2398,16612,72366
8610000US28023,204,1832,12887,56290
8610000US28024,14,288,5471,18732
8610000US28025,1163,16287,168538,718709
8610000US28026,30,449,2693,10757
8610000US28027,1554,28838,241188,997435
8610000US28031,1022,9108,84882,368112
8610000US28032,41,457,2668,12708
8610000US28033,22,277,2133,10188
8610000US28034,233,2308,17526,73184
8610000US28035,7,26,177,571
8610000US28036,442,6976,111950,372657
8610000US28037,659,5798,45338,197227
8610000US28038,3,13,55,215
8610000US28039,5,c,D,D
8610000US28040,53,289,1518,6890
8610000US28041,13,59,299,1380
8610000US28042,23,165,1103,4650
8610000US28043,499,7097,52164,218236
8610000US28052,718,13539,120626,496156
8610000US28053,39,470,3671,16871
8610000US28054,1001,19594,191019,763762
8610000US28055,8,100,576,2459
8610000US28056,510,5582,44139,178731
8610000US28070,26,191,1116,7163
8610000US28071,33,478,4548,22203
8610000US28072,38,294,2513,10775
8610000US28073,48,422,3257,24569
8610000US28074,1,a,D,D
8610000US28075,395,4139,32885,146818
8610000US28076,7,111,339,1597
8610000US28077,5,13,44,212
8610000US28078,1481,21548,266971,1050202
8610000US28079,781,8529,68993,311026
8610000US28080,63,792,10440,34634
8610000US28081,314,3564,34490,144324
8610000US28082,17,165,1467,6138
8610000US28083,440,5461,36816,149138
8610000US28086,469,8726,87238,353975
8610000US28088,52,824,9159,34313
8610000US28089,3,c,D,D
8610000US28090,82,353,1739,7462
8610000US28091,21,436,3687,15062
8610000US28092,701,9730,83134,338713
8610000US28093,27,160,1216,4686
8610000US28097,153,1444,9118,42210
8610000US28098,73,800,5973,26575
8610000US28101,19,1071,9646,37262
8610000US28103,199,4241,34134,141629
8610000US28104,664,5091,47836,194367
8610000US28105,1379,20120,226799,903151
8610000US28106,43,577,5587,27260
8610000US28107,186,1516,11149,50497
8610000US28108,16,158,1002,4754
8610000US28109,7,531,3048,12244
8610000US28110,1270,19116,168784,717289
8610000US28111,38,4205,59702,244778
8610000US28112,473,5224,55928,225705
8610000US28114,61,735,6569,28265
8610000US28115,865,11168,104114,446612
8610000US28117,1633,22674,370541,1235629
8610000US28119,12,61,544,2220
8610000US28120,285,4995,55500,244416
8610000US28123,2,a,D,D
8610000US28124,105,502,3874,16505
8610000US28125,44,294,2614,10218
8610000US28126,3,19,93,438
8610000US28127,67,1241,13841,62528
8610000US28128,118,1402,12702,52317
8610000US28129,105,1028,7981,37469
8610000US28130,12,98,1666,6020
8610000US28133,36,310,2764,11744
8610000US28134,631,10361,82864,356368
8610000US28135,48,481,3553,16320
8610000US28136,5,28,84,402
8610000US28137,61,786,5287,24619
8610000US28138,156,2013,12413,55255
8610000US28139,353,4316,36202,129540
8610000US28144,749,16003,164569,669322
8610000US28145,50,1132,10411,41508
8610000US28146,317,4468,36339,164641
8610000US28147,453,9366,127588,462341
8610000US28150,734,11370,106929,438476
8610000US28151,29,415,3803,15070
8610000US28152,444,5203,37882,163653
8610000US28159,46,457,2189,8979
8610000US28160,121,1626,9854,40460
8610000US28163,71,525,5030,20762
8610000US28164,196,2285,21071,90518
8610000US28166,213,2463,20142,87178
8610000US28167,16,161,759,3058
8610000US28168,103,492,3234,14063
8610000US28169,9,27,140,599
8610000US28170,262,3600,24071,100676
8610000US28173,795,4208,34241,144294
8610000US28174,85,1748,9328,40961
8610000US28201,25,177,3631,15214
8610000US28202,1295,50697,1939913,5569319
8610000US28203,1234,26002,356720,1497917
8610000US28204,776,20295,330451,1272313
8610000US28205,1182,10836,80256,347636
8610000US28206,686,13569,148258,636319
8610000US28207,422,7145,112645,477377
8610000US28208,1135,40347,520453,2078145
8610000US28209,998,16178,249084,984303
8610000US28210,1236,18185,270657,1054339
8610000US28211,1289,20400,331819,1228555
8610000US28212,552,6853,66777,284381
8610000US28213,691,9215,100534,396969
8610000US28214,494,7800,91209,365763
8610000US28215,515,4789,34887,150041
8610000US28216,970,15058,133407,552618
8610000US28217,1846,43924,616336,2527954
8610000US28218,5,53,435,2052
8610000US28219,28,2776,16797,75751
8610000US28220,9,23,188,928
8610000US28221,13,517,6443,28130
8610000US28222,7,27,115,699
8610000US28223,37,612,2339,9459
8610000US28224,15,347,4379,20122
8610000US28226,1194,12931,150748,627261
8610000US28227,1010,10854,98210,428238
8610000US28228,1,a,D,D
8610000US28229,11,101,1511,5899
8610000US28230,4,8,31,179
8610000US28231,2,b,D,D
8610000US28232,10,472,27429,74560
8610000US28233,4,c,D,D
8610000US28234,6,f,D,D
8610000US28235,4,8,58,303
8610000US28236,10,181,4807,12256
8610000US28237,3,17,293,982
8610000US28241,29,950,11703,51736
8610000US28244,58,2181,46355,193615
8610000US28246,18,566,10241,50328
8610000US28247,23,62,1589,6416
8610000US28253,3,f,D,D
8610000US28254,1,a,D,D
8610000US28255,70,j,D,D
8610000US28256,8,302,1390,7022
8610000US28260,2,a,D,D
8610000US28262,1075,41429,823954,2631980
8610000US28265,3,10,113,493
8610000US28266,22,350,3412,14700
8610000US28269,1266,20659,249180,1002725
8610000US28270,634,7555,82460,326821
8610000US28271,14,99,1125,5089
8610000US28272,3,70,363,1454
8610000US28273,1539,50819,685457,2895644
8610000US28274,8,1074,7689,29987
8610000US28277,2158,34083,692151,2367134
8610000US28278,347,3420,35131,147669
8610000US28280,22,461,15421,48189
8610000US28281,28,995,23799,91039
8610000US28282,18,g,D,D
8610000US28284,27,178,3225,12691
8610000US28285,11,352,6354,21027
8610000US28287,20,398,7787,32983
8610000US28288,3,a,D,D
8610000US28297,4,4,31,116
8610000US28299,10,25,270,1298
8610000US28301,716,11313,110671,474106
8610000US28302,61,1551,13209,52986
8610000US28303,1114,17151,100771,425804
8610000US28304,774,14505,145200,618929
8610000US28305,274,2830,24066,103491
8610000US28306,601,9330,77984,330436
8610000US28307,90,2000,21368,81325
8610000US28308,12,77,568,2286
8610000US28309,44,236,1464,6006
8610000US28310,86,2911,43807,171447
8610000US28311,359,9484,71697,291340
8610000US28312,229,2499,15733,69422
8610000US28314,491,7795,47918,199038
8610000US28315,396,5643,42818,179281
8610000US28318,34,162,1094,4832
8610000US28319,1,a,D,D
8610000US28320,91,655,3417,14285
8610000US28323,22,90,443,1982
8610000US28325,11,62,366,1639
8610000US28326,91,959,4787,19897
8610000US28327,244,1929,11499,51088
8610000US28328,574,9148,74423,303742
8610000US28329,21,243,2698,11507
8610000US28330,6,477,3526,16568
8610000US28331,1,a,D,D
8610000US28332,16,160,1016,4317
8610000US28333,67,2136,19870,83350
8610000US28334,607,8887,68729,292271
8610000US28335,32,414,3759,16186
8610000US28337,287,3352,25488,103514
8610000US28338,48,411,2167,8913
8610000US28339,88,1162,6836,27326
8610000US28340,108,971,5532,23818
8610000US28341,61,973,7042,32380
8610000US28342,14,204,1426,6275
8610000US28343,5,18,52,148
8610000US28344,23,69,401,1618
8610000US28345,171,2497,19979,86483
8610000US28347,11,141,930,4002
8610000US28348,358,5592,44897,191628
8610000US28349,91,1911,18595,75391
8610000US28350,5,58,236,807
8610000US28351,44,766,4628,20792
8610000US28352,472,7780,60746,251565
8610000US28353,34,470,2835,12179
8610000US28355,5,88,543,2580
8610000US28356,38,155,916,4186
8610000US28357,31,h,D,D
8610000US28358,835,14706,114760,470752
8610000US28359,54,808,6557,26945
8610000US28360,115,2723,17482,73508
8610000US28362,1,a,D,D
8610000US28363,7,67,800,3217
8610000US28364,105,2311,27502,116095
8610000US28365,272,6526,49528,221346
8610000US28366,74,1027,11922,43088
8610000US28367,3,8,35,176
8610000US28368,7,14,62,234
8610000US28369,16,85,322,1313
8610000US28370,23,344,1944,9325
8610000US28371,38,254,1037,4594
8610000US28372,213,3079,16451,71623
8610000US28373,40,331,2947,12203
8610000US28374,381,9286,101577,466270
8610000US28375,2,a,D,D
8610000US28376,367,5139,34158,146242
8610000US28377,140,1132,7569,31391
8610000US28378,3,b,D,D
8610000US28379,523,6862,46076,200944
8610000US28380,23,91,666,2632
8610000US28382,84,1032,7300,31744
8610000US28383,45,304,2623,10167
8610000US28384,141,2617,14498,64433
8610000US28385,35,178,1130,4719
8610000US28386,31,83,438,2068
8610000US28387,649,8166,61311,271581
8610000US28388,26,247,2396,10944
8610000US28390,309,2987,16014,66786
8610000US28391,61,574,3665,15118
8610000US28392,19,i,D,D
8610000US28393,17,385,3715,15963
8610000US28394,83,698,4969,21545
8610000US28395,34,229,2212,9185
8610000US28396,24,126,623,2828
8610000US28398,135,1520,9863,42376
8610000US28399,8,31,191,576
8610000US28401,1212,21898,301213,1242220
8610000US28402,56,1181,18951,78137
8610000US28403,2086,28253,217407,944832
8610000US28404,7,61,495,2297
8610000US28405,1387,19473,204467,856231
8610000US28406,35,332,5875,20729
8610000US28407,1,a,D,D
8610000US28408,5,40,380,1771
8610000US28409,456,2090,13693,64520
8610000US28411,558,3926,29700,135643
8610000US28412,749,9151,70048,299980
8610000US28420,22,96,577,2792
8610000US28421,18,49,307,1182
8610000US28422,76,1263,12118,50469
8610000US28423,27,120,807,3709
8610000US28424,3,23,166,629
8610000US28425,210,2448,18773,82145
8610000US28428,242,1568,7697,38257
8610000US28429,134,1296,16670,62734
8610000US28430,17,69,339,1454
8610000US28431,91,636,3656,19158
8610000US28432,7,18,57,235
8610000US28433,40,494,3033,11764
8610000US28434,9,45,231,1056
8610000US28435,17,320,2951,12685
8610000US28436,38,250,1905,7394
8610000US28438,9,32,214,1054
8610000US28439,24,133,998,4286
8610000US28441,31,404,2256,8947
8610000US28442,6,32,120,493
8610000US28443,425,2643,18054,82651
8610000US28444,34,308,2344,9697
8610000US28445,224,1557,8597,43894
8610000US28447,9,52,342,1657
8610000US28448,7,33,263,1165
8610000US28449,37,175,896,5240
8610000US28450,45,561,4773,19003
8610000US28451,462,5849,44501,197960
8610000US28452,5,27,146,885
8610000US28453,17,92,438,1940
8610000US28454,16,102,581,3006
8610000US28455,12,47,331,1205
8610000US28456,46,1259,22910,97218
8610000US28457,118,1522,21100,57869
8610000US28458,85,1456,10196,46168
8610000US28459,78,1603,12590,50576
8610000US28460,157,1151,6435,28585
8610000US28461,525,6319,79884,294114
8610000US28462,212,1620,11610,52494
8610000US28463,140,1266,8616,38699
8610000US28464,18,726,4390,17926
8610000US28465,147,944,5258,25788
8610000US28466,233,2256,12719,52427
8610000US28467,155,1608,8012,39188
8610000US28468,91,851,4562,21691
8610000US28469,234,1584,9517,48631
8610000US28470,286,2447,15328,65792
8610000US28472,534,6664,51356,200971
8610000US28478,29,108,563,2736
8610000US28479,52,338,1846,8213
8610000US28480,115,1416,8009,35565
8610000US28501,498,9215,73180,312168
8610000US28502,41,753,7445,35739
8610000US28503,27,381,1955,8274
8610000US28504,441,10731,90206,370798
8610000US28508,11,44,185,800
8610000US28509,26,250,1237,5174
8610000US28510,25,332,2315,11386
8610000US28511,3,10,34,61
8610000US28512,151,1117,5138,29032
8610000US28513,163,1998,11182,53439
8610000US28515,37,289,1793,7912
8610000US28516,303,2290,14938,68444
8610000US28518,115,1250,8385,36740
8610000US28519,24,212,1388,5987
8610000US28520,3,4,14,60
8610000US28521,22,83,496,2171
8610000US28523,14,142,1270,5007
8610000US28524,10,36,128,617
8610000US28525,17,77,429,1854
8610000US28526,24,149,579,2561
8610000US28527,13,94,517,2420
8610000US28528,3,3,16,58
8610000US28529,34,671,3549,14853
8610000US28530,82,706,5582,24757
8610000US28531,19,106,524,2591
8610000US28532,322,3338,24153,96871
8610000US28533,40,893,22112,85116
8610000US28537,5,26,125,484
8610000US28538,21,200,1204,5567
8610000US28539,81,503,3123,13664
8610000US28540,910,11244,68197,286223
8610000US28541,21,358,1511,6628
8610000US28542,48,990,11634,48585
8610000US28543,3,a,D,D
8610000US28544,44,537,2296,8976
8610000US28545,20,85,1065,3350
8610000US28546,936,16112,112061,469292
8610000US28547,53,709,5785,24509
8610000US28551,149,1547,11381,48651
8610000US28552,1,a,D,D
8610000US28553,6,11,57,330
8610000US28554,8,159,1041,4266
8610000US28555,70,446,3622,16980
8610000US28556,10,28,173,1255
8610000US28557,795,10141,79806,339395
8610000US28560,679,9465,79567,347249
8610000US28561,71,1627,14897,75985
8610000US28562,824,10232,81612,354417
8610000US28563,32,799,10843,48425
8610000US28564,10,80,728,2901
8610000US28570,285,2260,16532,74212
8610000US28571,73,387,1959,9269
8610000US28572,96,721,4747,20110
8610000US28573,38,357,2836,12280
8610000US28574,145,1187,4883,23995
8610000US28575,15,70,294,1606
8610000US28577,13,167,1555,7095
8610000US28578,29,132,757,3301
8610000US28579,10,37,185,759
8610000US28580,177,1606,10052,42415
8610000US28581,2,a,D,D
8610000US28582,17,51,315,1431
8610000US28583,2,a,D,D
8610000US28584,358,3116,16520,72522
8610000US28585,51,225,1674,6179
8610000US28586,113,791,6957,28506
8610000US28587,1,a,D,D
8610000US28589,4,11,80,379
8610000US28590,390,5820,44509,195493
8610000US28594,139,1004,5391,27743
8610000US28601,1277,22068,228931,915939
8610000US28602,1234,23555,194100,844747
8610000US28603,97,3492,67636,233818
8610000US28604,284,2735,16595,66573
8610000US28605,238,2395,11044,50293
8610000US28606,19,170,1484,3937
8610000US28607,1071,13444,103147,444701
8610000US28608,2,a,D,D
8610000US28609,76,1001,27663,85148
8610000US28610,131,4740,62830,221420
8610000US28611,4,17,158,736
8610000US28612,92,1114,7921,34053
8610000US28613,524,11288,94611,404642
8610000US28615,7,47,373,1314
8610000US28616,13,209,1506,6213
8610000US28617,25,96,479,3056
8610000US28618,37,313,1849,8799
8610000US28619,16,303,1487,6440
8610000US28621,332,4906,39054,161954
8610000US28622,31,111,703,3302
8610000US28623,17,104,1049,4262
8610000US28624,10,43,362,1543
8610000US28625,765,12905,110529,472557
8610000US28626,34,96,595,2913
8610000US28627,25,151,855,4071
8610000US28628,10,39,184,787
8610000US28629,7,20,95,502
8610000US28630,290,3183,21000,88689
8610000US28631,5,41,74,602
8610000US28633,3,b,D,D
8610000US28634,67,431,3114,13875
8610000US28635,22,119,747,3679
8610000US28636,61,1076,8345,33597
8610000US28637,77,1178,8260,37775
8610000US28638,175,2836,17927,75817
8610000US28640,154,2040,17740,81313
8610000US28641,7,29,59,723
8610000US28642,104,1877,13739,59560
8610000US28643,19,235,1784,6635
8610000US28644,14,30,106,1288
8610000US28645,823,12410,108602,442433
8610000US28646,48,693,5549,29914
8610000US28647,7,23,75,771
8610000US28650,169,2659,25068,99585
8610000US28651,62,434,2344,10212
8610000US28652,2,a,D,D
8610000US28653,1,a,D,D
8610000US28654,35,351,1890,7746
8610000US28655,928,14859,115242,492319
8610000US28656,1,a,D,D
8610000US28657,173,1164,6568,30864
8610000US28658,491,10309,86239,370069
8610000US28659,506,6331,51326,217849
8610000US28660,26,1112,9916,39050
8610000US28661,4,68,573,2264
8610000US28662,10,62,338,1629
8610000US28663,5,15,109,495
8610000US28664,3,14,67,310
8610000US28665,15,30,147,2131
8610000US28666,9,94,340,1531
8610000US28667,8,52,492,1941
8610000US28668,10,101,610,3893
8610000US28669,22,e,D,D
8610000US28670,37,233,1303,5920
8610000US28671,33,1105,10040,42810
8610000US28672,2,a,D,D
8610000US28673,108,430,2732,14412
8610000US28675,178,1716,10634,46935
8610000US28676,53,252,1611,7274
8610000US28677,895,13473,124853,535531
8610000US28678,54,682,3787,18395
8610000US28679,25,90,552,2793
8610000US28680,35,248,2092,8517
8610000US28681,402,5245,37222,156564
8610000US28682,29,236,6336,20614
8610000US28683,7,19,52,244
8610000US28684,20,68,497,2331
8610000US28685,15,96,773,4080
8610000US28687,42,500,4152,17991
8610000US28688,1,b,D,D
8610000US28689,40,350,3214,22059
8610000US28690,146,2881,27710,109989
8610000US28691,11,277,2093,10228
8610000US28692,73,237,1381,6655
8610000US28693,19,64,334,1520
8610000US28694,223,2432,16423,69410
8610000US28697,401,10285,153448,489270
8610000US28698,32,71,473,3090
8610000US28699,1,a,D,D
8610000US28701,44,79,589,2871
8610000US28702,4,11,60,318
8610000US28704,608,11968,132547,509402
8610000US28705,88,575,3474,18007
8610000US28707,5,55,372,1523
8610000US28708,10,58,302,1350
8610000US28709,24,160,1353,6289
8610000US28710,4,4,16,103
8610000US28711,369,5487,42799,188304
8610000US28712,556,5306,37901,171085
8610000US28713,230,2273,14056,65662
8610000US28714,292,3258,23308,106454
8610000US28715,377,3260,23741,111750
8610000US28716,249,3682,32613,141414
8610000US28717,199,1224,8924,45387
8610000US28718,10,31,202,1112
8610000US28719,137,4057,31538,158397
8610000US28720,17,130,490,3114
8610000US28721,169,1868,17503,68969
8610000US28722,164,1894,12978,52839
8610000US28723,78,907,3939,16322
8610000US28724,8,37,213,842
8610000US28725,26,150,754,3613
8610000US28726,60,1757,19340,75272
8610000US28727,5,26,123,597
8610000US28728,21,556,7337,22526
8610000US28729,65,491,2652,12413
8610000US28730,186,1225,9111,41740
8610000US28731,168,1886,12410,57413
8610000US28732,471,7629,75316,336588
8610000US28733,1,a,D,D
8610000US28734,728,6740,48861,202700
8610000US28735,2,a,D,D
8610000US28736,29,85,651,3130
8610000US28738,4,11,107,490
8610000US28739,386,4266,31946,131689
8610000US28740,12,24,188,857
8610000US28741,271,2008,14675,78116
8610000US28742,71,594,3447,15730
8610000US28743,46,289,1781,8267
8610000US28744,20,232,1570,6273
8610000US28745,12,233,945,5008
8610000US28746,73,584,2657,14258
8610000US28747,42,337,1711,8324
8610000US28748,110,605,4053,18719
8610000US28749,11,43,152,2292
8610000US28750,4,76,525,2533
8610000US28751,104,777,4351,15857
8610000US28752,564,10259,77100,317048
8610000US28753,137,1012,7207,32044
8610000US28754,114,1733,7661,33726
8610000US28755,7,145,836,3273
8610000US28756,65,518,3812,15929
8610000US28757,17,531,2165,9866
8610000US28758,10,232,3202,12604
8610000US28759,114,1156,9148,39735
8610000US28760,13,58,381,1677
8610000US28761,67,644,4350,21376
8610000US28762,83,2030,19129,81134
8610000US28763,24,86,379,1913
8610000US28765,4,b,D,D
8610000US28766,17,78,388,1585
8610000US28768,128,732,4546,20875
8610000US28770,6,51,269,1152
8610000US28771,159,1523,10943,52663
8610000US28772,21,304,1575,7183
8610000US28773,72,353,1895,9093
8610000US28774,56,600,3923,20180
8610000US28775,12,59,307,1790
8610000US28776,7,78,449,1886
8610000US28777,283,3497,26010,112816
8610000US28778,192,2944,16611,70655
8610000US28779,471,5850,43055,211414
8610000US28781,12,30,294,1734
8610000US28782,191,1033,7469,32799
8610000US28783,10,67,493,2121
8610000US28784,4,9,42,254
8610000US28785,119,634,4788,22059
8610000US28786,698,7357,48116,211445
8610000US28787,406,4504,36290,143388
8610000US28788,7,70,462,2064
8610000US28789,76,577,3249,14683
8610000US28790,41,155,1153,7643
8610000US28791,287,3144,29791,139198
8610000US28792,893,10407,83184,347047
